REF_DATE,GEO,Client groups,VALUE,STATUS
2006-11,Nova Scotia,Leisure clients,85.6,NA
2006-11,Nova Scotia,Business clients,89.3,NA
2006-11,New Brunswick,"Total, all client groups",84.4,NA
2006-11,New Brunswick,Leisure clients,86.5,NA
2006-11,New Brunswick,Business clients,83.1,NA
2006-11,Quebec Region,"Total, all client groups",88.5,NA
2006-11,Quebec Region,Leisure clients,86.6,NA
2006-11,Quebec Region,Business clients,89.2,NA
2006-11,Quebec,"Total, all client groups",88.5,NA
2006-11,Quebec,Leisure clients,86.6,NA
2006-11,Quebec,Business clients,89.2,NA
2006-11,Ontario Region,"Total, all client groups",91.3,NA
2006-11,Ontario Region,Leisure clients,93.2,NA
2006-11,Ontario Region,Business clients,90,NA
2006-11,Ontario,"Total, all client groups",91.3,NA
2006-11,Ontario,Leisure clients,93.2,NA
2006-11,Ontario,Business clients,90,NA
2006-11,Prairie Region,"Total, all client groups",84.8,NA
2006-11,Prairie Region,Leisure clients,85,NA
2006-11,Prairie Region,Business clients,84.1,NA
2006-11,Manitoba,"Total, all client groups",91.6,NA
2006-11,Manitoba,Leisure clients,94.9,NA
2006-11,Manitoba,Business clients,88.1,NA
2006-11,Saskatchewan,"Total, all client groups",73.2,NA
2006-11,Saskatchewan,Leisure clients,77.7,NA
2006-11,Saskatchewan,Business clients,70.1,NA
2006-11,Alberta,"Total, all client groups",86.4,NA
2006-11,Alberta,Leisure clients,84.7,NA
2006-11,Alberta,Business clients,87.2,NA
2006-11,British Columbia Region,"Total, all client groups",80.7,NA
2006-11,British Columbia Region,Leisure clients,79.7,NA
2006-11,British Columbia Region,Business clients,81.5,NA
2006-11,British Columbia,"Total, all client groups",80.7,NA
2006-11,British Columbia,Leisure clients,79.7,NA
2006-11,British Columbia,Business clients,81.5,NA
2006-11,Territories,"Total, all client groups",83.4,NA
2006-11,Territories,Leisure clients,86.3,NA
2006-11,Territories,Business clients,82,NA
2006-11,Yukon,"Total, all client groups",84.9,NA
2006-11,Yukon,Leisure clients,85.9,NA
2006-11,Yukon,Business clients,83.7,NA
2006-11,Northwest Territories,"Total, all client groups",83.2,NA
2006-11,Northwest Territories,Leisure clients,87.9,NA
2006-11,Northwest Territories,Business clients,81.7,NA
2006-11,Nunavut,"Total, all client groups",80.8,NA
2006-11,Nunavut,Leisure clients,86.3,NA
2006-11,Nunavut,Business clients,80.1,NA
2006-12,Canada,"Total, all client groups",83,NA
2006-12,Canada,Leisure clients,84,NA
2006-12,Canada,Business clients,81.6,NA
2006-12,Atlantic Region,"Total, all client groups",76.9,NA
2006-12,Atlantic Region,Leisure clients,76.9,NA
2006-12,Atlantic Region,Business clients,76.6,NA
2006-12,Newfoundland and Labrador,"Total, all client groups",71.9,NA
2006-12,Newfoundland and Labrador,Leisure clients,66.2,NA
2006-12,Newfoundland and Labrador,Business clients,74.5,NA
2006-12,Prince Edward Island,"Total, all client groups",72.5,NA
2006-12,Prince Edward Island,Leisure clients,71,NA
2006-12,Prince Edward Island,Business clients,74.5,NA
2006-12,Nova Scotia,"Total, all client groups",79.1,NA
2006-12,Nova Scotia,Leisure clients,78.7,NA
2006-12,Nova Scotia,Business clients,79,NA
2006-12,New Brunswick,"Total, all client groups",79.9,NA
2006-12,New Brunswick,Leisure clients,85.4,NA
2006-12,New Brunswick,Business clients,76.6,NA
2006-12,Quebec Region,"Total, all client groups",84.9,NA
2006-12,Quebec Region,Leisure clients,85.8,NA
2006-12,Quebec Region,Business clients,84,NA
2006-12,Quebec,"Total, all client groups",84.9,NA
2006-12,Quebec,Leisure clients,85.8,NA
2006-12,Quebec,Business clients,84,NA
2006-12,Ontario Region,"Total, all client groups",85.5,NA
2006-12,Ontario Region,Leisure clients,89,NA
2006-12,Ontario Region,Business clients,83.2,NA
2006-12,Ontario,"Total, all client groups",85.5,NA
2006-12,Ontario,Leisure clients,89,NA
2006-12,Ontario,Business clients,83.2,NA
2006-12,Prairie Region,"Total, all client groups",81.8,NA
2006-12,Prairie Region,Leisure clients,82.2,NA
2006-12,Prairie Region,Business clients,80,NA
2006-12,Manitoba,"Total, all client groups",79.6,NA
2006-12,Manitoba,Leisure clients,79.9,NA
2006-12,Manitoba,Business clients,78.9,NA
2006-12,Saskatchewan,"Total, all client groups",71.1,NA
2006-12,Saskatchewan,Leisure clients,75.2,NA
2006-12,Saskatchewan,Business clients,68.3,NA
2006-12,Alberta,"Total, all client groups",84.6,NA
2006-12,Alberta,Leisure clients,85.1,NA
2006-12,Alberta,Business clients,83.3,NA
2006-12,British Columbia Region,"Total, all client groups",80.5,NA
2006-12,British Columbia Region,Leisure clients,79.2,NA
2006-12,British Columbia Region,Business clients,81.2,NA
2006-12,British Columbia,"Total, all client groups",80.5,NA
2006-12,British Columbia,Leisure clients,79.2,NA
2006-12,British Columbia,Business clients,81.2,NA
2006-12,Territories,"Total, all client groups",84.5,NA
2006-12,Territories,Leisure clients,84.5,NA
2006-12,Territories,Business clients,84.5,NA
2006-12,Yukon,"Total, all client groups",87.3,NA
2006-12,Yukon,Leisure clients,84.3,NA
2006-12,Yukon,Business clients,89.9,NA
2006-12,Northwest Territories,"Total, all client groups",83,NA
2006-12,Northwest Territories,Leisure clients,87,NA
2006-12,Northwest Territories,Business clients,81.7,NA
2006-12,Nunavut,"Total, all client groups",80.3,NA
2006-12,Nunavut,Leisure clients,82.8,NA
2006-12,Nunavut,Business clients,80.1,NA
2007-01,Canada,"Total, all client groups",86.4,NA
2007-01,Canada,Leisure clients,86.7,NA
2007-01,Canada,Business clients,85.3,NA
2007-01,Atlantic Region,"Total, all client groups",79.8,NA
2007-01,Atlantic Region,Leisure clients,80,NA
2007-01,Atlantic Region,Business clients,79.2,NA
2007-01,Newfoundland and Labrador,"Total, all client groups",72.3,NA
2007-01,Newfoundland and Labrador,Leisure clients,69.1,NA
2007-01,Newfoundland and Labrador,Business clients,73.7,NA
2007-01,Prince Edward Island,"Total, all client groups",74.5,NA
2007-01,Prince Edward Island,Leisure clients,72.1,NA
2007-01,Prince Edward Island,Business clients,78.1,NA
2007-01,Nova Scotia,"Total, all client groups",85.3,NA
2007-01,Nova Scotia,Leisure clients,86.3,NA
2007-01,Nova Scotia,Business clients,84.2,NA
2007-01,New Brunswick,"Total, all client groups",81.7,NA
2007-01,New Brunswick,Leisure clients,85.2,NA
2007-01,New Brunswick,Business clients,79.5,NA
2007-01,Quebec Region,"Total, all client groups",87.4,NA
2007-01,Quebec Region,Leisure clients,86.6,NA
2007-01,Quebec Region,Business clients,88,NA
2007-01,Quebec,"Total, all client groups",87.4,NA
2007-01,Quebec,Leisure clients,86.6,NA
2007-01,Quebec,Business clients,88,NA
2007-01,Ontario Region,"Total, all client groups",90.4,NA
2007-01,Ontario Region,Leisure clients,92.8,NA
2007-01,Ontario Region,Business clients,88.8,NA
2007-01,Ontario,"Total, all client groups",90.4,NA
2007-01,Ontario,Leisure clients,92.8,NA
2007-01,Ontario,Business clients,88.8,NA
2007-01,Prairie Region,"Total, all client groups",84.9,NA
2007-01,Prairie Region,Leisure clients,85.7,NA
2007-01,Prairie Region,Business clients,82.7,NA
2007-01,Manitoba,"Total, all client groups",82.7,NA
2007-01,Manitoba,Leisure clients,82.2,NA
2007-01,Manitoba,Business clients,82.7,NA
2007-01,Saskatchewan,"Total, all client groups",73.8,NA
2007-01,Saskatchewan,Leisure clients,78.3,NA
2007-01,Saskatchewan,Business clients,70.7,NA
2007-01,Alberta,"Total, all client groups",87.9,NA
2007-01,Alberta,Leisure clients,88.9,NA
2007-01,Alberta,Business clients,85.8,NA
2007-01,British Columbia Region,"Total, all client groups",82.8,NA
2007-01,British Columbia Region,Leisure clients,81.3,NA
2007-01,British Columbia Region,Business clients,83.3,NA
2007-01,British Columbia,"Total, all client groups",82.8,NA
2007-01,British Columbia,Leisure clients,81.3,NA
2007-01,British Columbia,Business clients,83.3,NA
2007-01,Territories,"Total, all client groups",84.6,NA
2007-01,Territories,Leisure clients,85.9,NA
2007-01,Territories,Business clients,83.9,NA
2007-01,Yukon,"Total, all client groups",84.8,NA
2007-01,Yukon,Leisure clients,85,NA
2007-01,Yukon,Business clients,84.3,NA
2007-01,Northwest Territories,"Total, all client groups",84.8,NA
2007-01,Northwest Territories,Leisure clients,88.9,NA
2007-01,Northwest Territories,Business clients,83.4,NA
2007-01,Nunavut,"Total, all client groups",84.2,NA
2007-01,Nunavut,Leisure clients,87.3,NA
2007-01,Nunavut,Business clients,83.9,NA
2007-02,Canada,"Total, all client groups",89.4,NA
2007-02,Canada,Leisure clients,89.8,NA
2007-02,Canada,Business clients,87.9,NA
2007-02,Atlantic Region,"Total, all client groups",80.3,NA
2007-02,Atlantic Region,Leisure clients,82.2,NA
2007-02,Atlantic Region,Business clients,78.6,NA
2007-02,Newfoundland and Labrador,"Total, all client groups",71.7,NA
2007-02,Newfoundland and Labrador,Leisure clients,69.2,NA
2007-02,Newfoundland and Labrador,Business clients,72.7,NA
2007-02,Prince Edward Island,"Total, all client groups",79.4,NA
2007-02,Prince Edward Island,Leisure clients,81.8,NA
2007-02,Prince Edward Island,Business clients,74.6,NA
2007-02,Nova Scotia,"Total, all client groups",85.1,NA
2007-02,Nova Scotia,Leisure clients,86.6,NA
2007-02,Nova Scotia,Business clients,83.6,NA
2007-02,New Brunswick,"Total, all client groups",82.6,NA
2007-02,New Brunswick,Leisure clients,87.6,NA
2007-02,New Brunswick,Business clients,79.6,NA
2007-02,Quebec Region,"Total, all client groups",93.6,NA
2007-02,Quebec Region,Leisure clients,94,NA
2007-02,Quebec Region,Business clients,94,NA
2007-02,Quebec,"Total, all client groups",93.6,NA
2007-02,Quebec,Leisure clients,94,NA
2007-02,Quebec,Business clients,94,NA
2007-02,Ontario Region,"Total, all client groups",93.2,NA
2007-02,Ontario Region,Leisure clients,94.4,NA
2007-02,Ontario Region,Business clients,92.3,NA
2007-02,Ontario,"Total, all client groups",93.2,NA
2007-02,Ontario,Leisure clients,94.4,NA
2007-02,Ontario,Business clients,92.3,NA
2007-02,Prairie Region,"Total, all client groups",87.6,NA
2007-02,Prairie Region,Leisure clients,89,NA
2007-02,Prairie Region,Business clients,83.7,NA
2007-02,Manitoba,"Total, all client groups",84.8,NA
2007-02,Manitoba,Leisure clients,82.8,NA
2007-02,Manitoba,Business clients,86.2,NA
2007-02,Saskatchewan,"Total, all client groups",73,NA
2007-02,Saskatchewan,Leisure clients,75.5,NA
2007-02,Saskatchewan,Business clients,71.3,NA
2007-02,Alberta,"Total, all client groups",91.6,NA
2007-02,Alberta,Leisure clients,94.9,NA
2007-02,Alberta,Business clients,86.6,NA
2007-02,British Columbia Region,"Total, all client groups",84.1,NA
2007-02,British Columbia Region,Leisure clients,82.6,NA
2007-02,British Columbia Region,Business clients,84.4,NA
2007-02,British Columbia,"Total, all client groups",84.1,NA
2007-02,British Columbia,Leisure clients,82.6,NA
2007-02,British Columbia,Business clients,84.4,NA
2007-02,Territories,"Total, all client groups",87.5,NA
2007-02,Territories,Leisure clients,87.3,NA
2007-02,Territories,Business clients,87.6,NA
2007-02,Yukon,"Total, all client groups",90.8,NA
2007-02,Yukon,Leisure clients,87.1,NA
2007-02,Yukon,Business clients,94.2,NA
2007-02,Northwest Territories,"Total, all client groups",84,NA
2007-02,Northwest Territories,Leisure clients,88.1,NA
2007-02,Northwest Territories,Business clients,82.7,NA
2007-02,Nunavut,"Total, all client groups",84.2,NA
2007-02,Nunavut,Leisure clients,87.3,NA
2007-02,Nunavut,Business clients,83.9,NA
2007-03,Canada,"Total, all client groups",88.3,NA
2007-03,Canada,Leisure clients,88.7,NA
2007-03,Canada,Business clients,86.8,NA
2007-03,Atlantic Region,"Total, all client groups",81.2,NA
2007-03,Atlantic Region,Leisure clients,80.8,NA
2007-03,Atlantic Region,Business clients,81.1,NA
2007-03,Newfoundland and Labrador,"Total, all client groups",72.8,NA
2007-03,Newfoundland and Labrador,Leisure clients,69.2,NA
2007-03,Newfoundland and Labrador,Business clients,74.3,NA
2007-03,Prince Edward Island,"Total, all client groups",75.5,NA
2007-03,Prince Edward Island,Leisure clients,73.1,NA
2007-03,Prince Edward Island,Business clients,79.2,NA
2007-03,Nova Scotia,"Total, all client groups",86.4,NA
2007-03,Nova Scotia,Leisure clients,87.5,NA
2007-03,Nova Scotia,Business clients,85.3,NA
2007-03,New Brunswick,"Total, all client groups",84.4,NA
2007-03,New Brunswick,Leisure clients,85.9,NA
2007-03,New Brunswick,Business clients,83.4,NA
2007-03,Quebec Region,"Total, all client groups",88.7,NA
2007-03,Quebec Region,Leisure clients,89.9,NA
2007-03,Quebec Region,Business clients,87,NA
2007-03,Quebec,"Total, all client groups",88.7,NA
2007-03,Quebec,Leisure clients,89.9,NA
2007-03,Quebec,Business clients,87,NA
2007-03,Ontario Region,"Total, all client groups",91,NA
2007-03,Ontario Region,Leisure clients,92.3,NA
2007-03,Ontario Region,Business clients,90,NA
2007-03,Ontario,"Total, all client groups",91,NA
2007-03,Ontario,Leisure clients,92.3,NA
2007-03,Ontario,Business clients,90,NA
2007-03,Prairie Region,"Total, all client groups",88,NA
2007-03,Prairie Region,Leisure clients,89.1,NA
2007-03,Prairie Region,Business clients,84.7,NA
2007-03,Manitoba,"Total, all client groups",84.3,NA
2007-03,Manitoba,Leisure clients,82.8,NA
2007-03,Manitoba,Business clients,85.2,NA
2007-03,Saskatchewan,"Total, all client groups",73.3,NA
2007-03,Saskatchewan,Leisure clients,77,NA
2007-03,Saskatchewan,Business clients,70.7,NA
2007-03,Alberta,"Total, all client groups",92.2,NA
2007-03,Alberta,Leisure clients,94.5,NA
2007-03,Alberta,Business clients,88.3,NA
2007-03,British Columbia Region,"Total, all client groups",85.9,NA
2007-03,British Columbia Region,Leisure clients,84.7,NA
2007-03,British Columbia Region,Business clients,85.9,NA
2007-03,British Columbia,"Total, all client groups",85.9,NA
2007-03,British Columbia,Leisure clients,84.7,NA
2007-03,British Columbia,Business clients,85.9,NA
2007-03,Territories,"Total, all client groups",87.1,NA
2007-03,Territories,Leisure clients,86.7,NA
2007-03,Territories,Business clients,87.3,NA
2007-03,Yukon,"Total, all client groups",90,NA
2007-03,Yukon,Leisure clients,86.3,NA
2007-03,Yukon,Business clients,93.2,NA
2007-03,Northwest Territories,"Total, all client groups",84,NA
2007-03,Northwest Territories,Leisure clients,88.1,NA
2007-03,Northwest Territories,Business clients,82.7,NA
2007-03,Nunavut,"Total, all client groups",84.2,NA
2007-03,Nunavut,Leisure clients,87.3,NA
2007-03,Nunavut,Business clients,83.9,NA
2007-04,Canada,"Total, all client groups",89,NA
2007-04,Canada,Leisure clients,89.2,NA
2007-04,Canada,Business clients,88.3,NA
2007-04,Atlantic Region,"Total, all client groups",82.4,NA
2007-04,Atlantic Region,Leisure clients,83.5,NA
2007-04,Atlantic Region,Business clients,81.3,NA
2007-04,Newfoundland and Labrador,"Total, all client groups",75.5,NA
2007-04,Newfoundland and Labrador,Leisure clients,70.6,NA
2007-04,Newfoundland and Labrador,Business clients,77.7,NA
2007-04,Prince Edward Island,"Total, all client groups",80.2,NA
2007-04,Prince Edward Island,Leisure clients,79.5,NA
2007-04,Prince Edward Island,Business clients,80.8,NA
2007-04,Nova Scotia,"Total, all client groups",85.6,NA
2007-04,Nova Scotia,Leisure clients,90,NA
2007-04,Nova Scotia,Business clients,82.2,NA
2007-04,New Brunswick,"Total, all client groups",85.4,NA
2007-04,New Brunswick,Leisure clients,88.4,NA
2007-04,New Brunswick,Business clients,83.5,NA
2007-04,Quebec Region,"Total, all client groups",87.9,NA
2007-04,Quebec Region,Leisure clients,86.3,NA
2007-04,Quebec Region,Business clients,88.1,NA
2007-04,Quebec,"Total, all client groups",87.9,NA
2007-04,Quebec,Leisure clients,86.3,NA
2007-04,Quebec,Business clients,88.1,NA
2007-04,Ontario Region,"Total, all client groups",93.9,NA
2007-04,Ontario Region,Leisure clients,96,NA
2007-04,Ontario Region,Business clients,92.5,NA
2007-04,Ontario,"Total, all client groups",93.9,NA
2007-04,Ontario,Leisure clients,96,NA
2007-04,Ontario,Business clients,92.5,NA
2007-04,Prairie Region,"Total, all client groups",86.9,NA
2007-04,Prairie Region,Leisure clients,87.6,NA
2007-04,Prairie Region,Business clients,86,NA
2007-04,Manitoba,"Total, all client groups",83.8,NA
2007-04,Manitoba,Leisure clients,82.8,NA
2007-04,Manitoba,Business clients,84.3,NA
2007-04,Saskatchewan,"Total, all client groups",74.1,NA
2007-04,Saskatchewan,Leisure clients,76.4,NA
2007-04,Saskatchewan,Business clients,72.5,NA
2007-04,Alberta,"Total, all client groups",90.5,NA
2007-04,Alberta,Leisure clients,92.4,NA
2007-04,Alberta,Business clients,89.8,NA
2007-04,British Columbia Region,"Total, all client groups",86.4,NA
2007-04,British Columbia Region,Leisure clients,85.2,NA
2007-04,British Columbia Region,Business clients,86.9,NA
2007-04,British Columbia,"Total, all client groups",86.4,NA
2007-04,British Columbia,Leisure clients,85.2,NA
2007-04,British Columbia,Business clients,86.9,NA
2007-04,Territories,"Total, all client groups",86.6,NA
2007-04,Territories,Leisure clients,87.7,NA
2007-04,Territories,Business clients,86,NA
2007-04,Yukon,"Total, all client groups",89.9,NA
2007-04,Yukon,Leisure clients,87.7,NA
2007-04,Yukon,Business clients,91.8,NA
2007-04,Northwest Territories,"Total, all client groups",82.2,NA
2007-04,Northwest Territories,Leisure clients,88.1,NA
2007-04,Northwest Territories,Business clients,80.3,NA
2007-04,Nunavut,"Total, all client groups",84.2,NA
2007-04,Nunavut,Leisure clients,87.3,NA
2007-04,Nunavut,Business clients,83.9,NA
2007-05,Canada,"Total, all client groups",97.6,NA
2007-05,Canada,Leisure clients,96.9,NA
2007-05,Canada,Business clients,96.3,NA
2007-05,Atlantic Region,"Total, all client groups",89.6,NA
2007-05,Atlantic Region,Leisure clients,88.9,NA
2007-05,Atlantic Region,Business clients,89.5,NA
2007-05,Newfoundland and Labrador,"Total, all client groups",84.2,NA
2007-05,Newfoundland and Labrador,Leisure clients,78.1,NA
2007-05,Newfoundland and Labrador,Business clients,87,NA
2007-05,Prince Edward Island,"Total, all client groups",83.6,NA
2007-05,Prince Edward Island,Leisure clients,81.9,NA
2007-05,Prince Edward Island,Business clients,85.7,NA
2007-05,Nova Scotia,"Total, all client groups",95.2,NA
2007-05,Nova Scotia,Leisure clients,97.8,NA
2007-05,Nova Scotia,Business clients,93,NA
