REF_DATE,GEO,Price index,VALUE,STATUS
2018-07,Saskatchewan,Depreciation on motor vehicles,66.1,NA
2018-07,Saskatchewan,Machinery fuel,98.8,NA
2018-07,Saskatchewan,Machine repairs,122.4,NA
2018-07,Saskatchewan,General business costs,135.3,NA
2018-07,Saskatchewan,Crop production,100.2,NA
2018-07,Saskatchewan,Commercial seed and plant,133.3,NA
2018-07,Saskatchewan,Fertilizer,82.1,NA
2018-07,Saskatchewan,Nitrogen fertilizers,76.9,NA
2018-07,Saskatchewan,Production insurance,82,NA
2018-07,Saskatchewan,Stabilization premiums,82,NA
2018-07,Saskatchewan,Animal production,125.5,NA
2018-07,Saskatchewan,Livestock purchases,142.6,NA
2018-07,Saskatchewan,Cattle,145.4,NA
2018-07,Saskatchewan,Hogs,97.6,NA
2018-07,Saskatchewan,Commercial feed,118,NA
2018-07,Saskatchewan,Prepared feed,133.7,NA
2018-07,Saskatchewan,Grain feed,91.5,NA
2018-07,Alberta,Farm input total,118.3,NA
2018-07,Alberta,Buildings,108.5,NA
2018-07,Alberta,Machinery and motor vehicles,122.5,NA
2018-07,Alberta,Depreciation on machinery and motor vehicles,135.4,NA
2018-07,Alberta,Depreciation on machinery,145.8,NA
2018-07,Alberta,Depreciation on motor vehicles,67.3,NA
2018-07,Alberta,Machinery fuel,98.8,NA
2018-07,Alberta,Machine repairs,121.1,NA
2018-07,Alberta,General business costs,124.4,NA
2018-07,Alberta,Crop production,102.1,NA
2018-07,Alberta,Commercial seed and plant,134.4,NA
2018-07,Alberta,Fertilizer,82.3,NA
2018-07,Alberta,Nitrogen fertilizers,78.1,NA
2018-07,Alberta,Production insurance,93.2,NA
2018-07,Alberta,Stabilization premiums,93.2,NA
2018-07,Alberta,Animal production,125.2,NA
2018-07,Alberta,Livestock purchases,141.3,NA
2018-07,Alberta,Cattle,142.6,NA
2018-07,Alberta,Hogs,95.7,NA
2018-07,Alberta,Commercial feed,109.2,NA
2018-07,Alberta,Prepared feed,114.6,NA
2018-07,Alberta,Grain feed,99.1,NA
2018-07,British Columbia,Farm input total,121,NA
2018-07,British Columbia,Buildings,118.7,NA
2018-07,British Columbia,Machinery and motor vehicles,121,NA
2018-07,British Columbia,Depreciation on machinery and motor vehicles,133.4,NA
2018-07,British Columbia,Depreciation on machinery,143.7,NA
2018-07,British Columbia,Depreciation on motor vehicles,68.1,NA
2018-07,British Columbia,Machinery fuel,98.3,NA
2018-07,British Columbia,Machine repairs,122.8,NA
2018-07,British Columbia,General business costs,110.6,NA
2018-07,British Columbia,Crop production,121.4,NA
2018-07,British Columbia,Commercial seed and plant,115.8,NA
2018-07,British Columbia,Fertilizer,82,NA
2018-07,British Columbia,Nitrogen fertilizers,79,NA
2018-07,British Columbia,Production insurance,101.5,NA
2018-07,British Columbia,Stabilization premiums,101.5,NA
2018-07,British Columbia,Animal production,126.2,NA
2018-07,British Columbia,Livestock purchases,137.9,NA
2018-07,British Columbia,Cattle,148,NA
2018-07,British Columbia,Hogs,99.8,NA
2018-07,British Columbia,Commercial feed,113.9,NA
2018-07,British Columbia,Prepared feed,115.6,NA
2018-07,British Columbia,Grain feed,98.5,NA
2018-10,Canada,Farm input total,115.2,NA
2018-10,Canada,Buildings,115.3,NA
2018-10,Canada,Machinery and motor vehicles,122.4,NA
2018-10,Canada,Depreciation on machinery and motor vehicles,139.3,NA
2018-10,Canada,Depreciation on machinery,150,NA
2018-10,Canada,Depreciation on motor vehicles,66.4,NA
2018-10,Canada,Machinery fuel,91.6,NA
2018-10,Canada,Machine repairs,122.4,NA
2018-10,Canada,General business costs,127.4,NA
2018-10,Canada,Crop production,105.2,NA
2018-10,Canada,Commercial seed and plant,122.6,NA
2018-10,Canada,Fertilizer,85.8,NA
2018-10,Canada,Nitrogen fertilizers,81.4,NA
2018-10,Canada,Other fertilizers,97.9,NA
2018-10,Canada,Pesticides,104.3,NA
2018-10,Canada,"Twine, wire and containers",106.4,NA
2018-10,Canada,Production insurance,87,NA
2018-10,Canada,Stabilization premiums,82.6,NA
2018-10,Canada,Animal production,114.1,NA
2018-10,Canada,Livestock purchases,129,NA
2018-10,Canada,Cattle,136.3,NA
2018-10,Canada,Hogs,95.5,NA
2018-10,Canada,Commercial feed,101.4,NA
2018-10,Canada,Prepared feed,104.3,NA
2018-10,Canada,Grain feed,91.2,NA
2018-10,Eastern Canada,Farm input total,112.3,NA
2018-10,Eastern Canada,Buildings,116.1,NA
2018-10,Eastern Canada,Machinery and motor vehicles,121.9,NA
2018-10,Eastern Canada,Depreciation on machinery and motor vehicles,137.6,NA
2018-10,Eastern Canada,Depreciation on machinery,149.4,NA
2018-10,Eastern Canada,Depreciation on motor vehicles,65.9,NA
2018-10,Eastern Canada,Machinery fuel,92.9,NA
2018-10,Eastern Canada,Machine repairs,122,NA
2018-10,Eastern Canada,General business costs,122.8,NA
2018-10,Eastern Canada,Crop production,108.2,NA
2018-10,Eastern Canada,Commercial seed and plant,111.4,NA
2018-10,Eastern Canada,Fertilizer,85.9,NA
2018-10,Eastern Canada,Nitrogen fertilizers,81.1,NA
2018-10,Eastern Canada,Production insurance,86.7,NA
2018-10,Eastern Canada,Stabilization premiums,81.4,NA
2018-10,Eastern Canada,Animal production,105.8,NA
2018-10,Eastern Canada,Livestock purchases,118.7,NA
2018-10,Eastern Canada,Cattle,130.9,NA
2018-10,Eastern Canada,Hogs,95.7,NA
2018-10,Eastern Canada,Commercial feed,92.9,NA
2018-10,Eastern Canada,Prepared feed,95,NA
2018-10,Eastern Canada,Grain feed,81.1,NA
2018-10,Newfoundland and Labrador,Farm input total,114.3,NA
2018-10,Newfoundland and Labrador,Buildings,107.3,NA
2018-10,Newfoundland and Labrador,Machinery and motor vehicles,118.1,NA
2018-10,Newfoundland and Labrador,Depreciation on machinery and motor vehicles,134.3,NA
2018-10,Newfoundland and Labrador,Depreciation on machinery,147.6,NA
2018-10,Newfoundland and Labrador,Depreciation on motor vehicles,66.5,NA
2018-10,Newfoundland and Labrador,Machinery fuel,88.9,NA
2018-10,Newfoundland and Labrador,Machine repairs,121.9,NA
2018-10,Newfoundland and Labrador,General business costs,120.4,NA
2018-10,Newfoundland and Labrador,Crop production,114.9,NA
2018-10,Newfoundland and Labrador,Commercial seed and plant,112.9,NA
2018-10,Newfoundland and Labrador,Fertilizer,96.1,NA
2018-10,Newfoundland and Labrador,Nitrogen fertilizers,97.6,NA
2018-10,Newfoundland and Labrador,Production insurance,113.3,NA
2018-10,Newfoundland and Labrador,Stabilization premiums,113.3,NA
2018-10,Newfoundland and Labrador,Animal production,113.1,NA
2018-10,Newfoundland and Labrador,Livestock purchases,117.7,NA
2018-10,Newfoundland and Labrador,Cattle,122.7,NA
2018-10,Newfoundland and Labrador,Hogs,98,NA
2018-10,Newfoundland and Labrador,Commercial feed,108.6,NA
2018-10,Newfoundland and Labrador,Prepared feed,109.6,NA
2018-10,Newfoundland and Labrador,Grain feed,86.3,NA
2018-10,Prince Edward Island,Farm input total,119.1,NA
2018-10,Prince Edward Island,Buildings,116.4,NA
2018-10,Prince Edward Island,Machinery and motor vehicles,120.4,NA
2018-10,Prince Edward Island,Depreciation on machinery and motor vehicles,142.6,NA
2018-10,Prince Edward Island,Depreciation on machinery,149.2,NA
2018-10,Prince Edward Island,Depreciation on motor vehicles,61.8,NA
2018-10,Prince Edward Island,Machinery fuel,88.8,NA
2018-10,Prince Edward Island,Machine repairs,123.3,NA
2018-10,Prince Edward Island,General business costs,123.7,NA
2018-10,Prince Edward Island,Crop production,120.5,NA
2018-10,Prince Edward Island,Commercial seed and plant,203,NA
2018-10,Prince Edward Island,Fertilizer,96,NA
2018-10,Prince Edward Island,Nitrogen fertilizers,97.6,NA
2018-10,Prince Edward Island,Production insurance,56.1,NA
2018-10,Prince Edward Island,Stabilization premiums,56.1,NA
2018-10,Prince Edward Island,Animal production,111.5,NA
2018-10,Prince Edward Island,Livestock purchases,121.8,NA
2018-10,Prince Edward Island,Cattle,125.4,NA
2018-10,Prince Edward Island,Hogs,96.4,NA
2018-10,Prince Edward Island,Commercial feed,101.1,NA
2018-10,Prince Edward Island,Prepared feed,104,NA
2018-10,Prince Edward Island,Grain feed,89,NA
2018-10,Nova Scotia,Farm input total,112.4,NA
2018-10,Nova Scotia,Buildings,111.1,NA
2018-10,Nova Scotia,Machinery and motor vehicles,116,NA
2018-10,Nova Scotia,Depreciation on machinery and motor vehicles,130.3,NA
2018-10,Nova Scotia,Depreciation on machinery,148.3,NA
2018-10,Nova Scotia,Depreciation on motor vehicles,65.4,NA
2018-10,Nova Scotia,Machinery fuel,88.6,NA
2018-10,Nova Scotia,Machine repairs,122.1,NA
2018-10,Nova Scotia,General business costs,117.2,NA
2018-10,Nova Scotia,Crop production,114.9,NA
2018-10,Nova Scotia,Commercial seed and plant,110,NA
2018-10,Nova Scotia,Fertilizer,95.7,NA
2018-10,Nova Scotia,Nitrogen fertilizers,96.7,NA
2018-10,Nova Scotia,Production insurance,113.8,NA
2018-10,Nova Scotia,Stabilization premiums,113.5,NA
2018-10,Nova Scotia,Animal production,108.9,NA
2018-10,Nova Scotia,Livestock purchases,116.5,NA
2018-10,Nova Scotia,Cattle,124.8,NA
2018-10,Nova Scotia,Hogs,100.9,NA
2018-10,Nova Scotia,Commercial feed,101.2,NA
2018-10,Nova Scotia,Prepared feed,102.6,NA
2018-10,Nova Scotia,Grain feed,86.4,NA
2018-10,New Brunswick,Farm input total,115.9,NA
2018-10,New Brunswick,Buildings,111.2,NA
2018-10,New Brunswick,Machinery and motor vehicles,119.3,NA
2018-10,New Brunswick,Depreciation on machinery and motor vehicles,141.7,NA
2018-10,New Brunswick,Depreciation on machinery,148.9,NA
2018-10,New Brunswick,Depreciation on motor vehicles,67,NA
2018-10,New Brunswick,Machinery fuel,88.4,NA
2018-10,New Brunswick,Machine repairs,119.9,NA
2018-10,New Brunswick,General business costs,122.8,NA
2018-10,New Brunswick,Crop production,123.8,NA
2018-10,New Brunswick,Commercial seed and plant,179.9,NA
2018-10,New Brunswick,Fertilizer,95.7,NA
2018-10,New Brunswick,Nitrogen fertilizers,97.2,NA
2018-10,New Brunswick,Production insurance,84.6,NA
2018-10,New Brunswick,Animal production,106.6,NA
2018-10,New Brunswick,Livestock purchases,113.8,NA
2018-10,New Brunswick,Cattle,125.2,NA
2018-10,New Brunswick,Hogs,97.2,NA
2018-10,New Brunswick,Commercial feed,98.2,NA
2018-10,New Brunswick,Prepared feed,99.6,NA
2018-10,New Brunswick,Grain feed,85.4,NA
2018-10,Quebec,Farm input total,109.9,NA
2018-10,Quebec,Buildings,114.4,NA
2018-10,Quebec,Machinery and motor vehicles,123.4,NA
2018-10,Quebec,Depreciation on machinery and motor vehicles,138.7,NA
2018-10,Quebec,Depreciation on machinery,149.1,NA
2018-10,Quebec,Depreciation on motor vehicles,65.9,NA
2018-10,Quebec,Machinery fuel,99.7,NA
2018-10,Quebec,Machine repairs,121.2,NA
2018-10,Quebec,General business costs,119.3,NA
2018-10,Quebec,Crop production,107.6,NA
2018-10,Quebec,Commercial seed and plant,108.6,NA
2018-10,Quebec,Fertilizer,91.9,NA
2018-10,Quebec,Nitrogen fertilizers,86.3,NA
2018-10,Quebec,Production insurance,78.5,NA
2018-10,Quebec,Stabilization premiums,78.5,NA
2018-10,Quebec,Animal production,102.9,NA
2018-10,Quebec,Livestock purchases,110.8,NA
2018-10,Quebec,Cattle,128,NA
2018-10,Quebec,Hogs,93,NA
2018-10,Quebec,Commercial feed,93.9,NA
2018-10,Quebec,Prepared feed,96.3,NA
2018-10,Quebec,Grain feed,78,NA
2018-10,Ontario,Farm input total,113.5,NA
2018-10,Ontario,Buildings,117.5,NA
2018-10,Ontario,Machinery and motor vehicles,121.5,NA
2018-10,Ontario,Depreciation on machinery and motor vehicles,137,NA
2018-10,Ontario,Depreciation on machinery,149.7,NA
2018-10,Ontario,Depreciation on motor vehicles,66,NA
2018-10,Ontario,Machinery fuel,89.1,NA
2018-10,Ontario,Machine repairs,122.6,NA
2018-10,Ontario,General business costs,125.1,NA
2018-10,Ontario,Crop production,106.9,NA
2018-10,Ontario,Commercial seed and plant,107.7,NA
2018-10,Ontario,Fertilizer,82.1,NA
2018-10,Ontario,Nitrogen fertilizers,78.2,NA
2018-10,Ontario,Production insurance,94.4,NA
2018-10,Ontario,Stabilization premiums,94.4,NA
2018-10,Ontario,Animal production,108.1,NA
2018-10,Ontario,Livestock purchases,124.6,NA
2018-10,Ontario,Cattle,132.3,NA
2018-10,Ontario,Hogs,100.6,NA
2018-10,Ontario,Commercial feed,90.5,NA
2018-10,Ontario,Prepared feed,92,NA
2018-10,Ontario,Grain feed,83.2,NA
2018-10,Western Canada,Farm input total,117.2,NA
2018-10,Western Canada,Buildings,114.5,NA
2018-10,Western Canada,Machinery and motor vehicles,122.7,NA
2018-10,Western Canada,Depreciation on machinery and motor vehicles,140,NA
2018-10,Western Canada,Depreciation on machinery,150.2,NA
2018-10,Western Canada,Depreciation on motor vehicles,66.6,NA
2018-10,Western Canada,Machinery fuel,91.1,NA
2018-10,Western Canada,Machine repairs,122.7,NA
2018-10,Western Canada,General business costs,130.7,NA
2018-10,Western Canada,Crop production,103.5,NA
2018-10,Western Canada,Commercial seed and plant,130.8,NA
2018-10,Western Canada,Fertilizer,85.8,NA
2018-10,Western Canada,Nitrogen fertilizers,81.4,NA
2018-10,Western Canada,Production insurance,87,NA
2018-10,Western Canada,Stabilization premiums,92.1,NA
2018-10,Western Canada,Animal production,121.5,NA
2018-10,Western Canada,Livestock purchases,135.1,NA
2018-10,Western Canada,Cattle,138.2,NA
2018-10,Western Canada,Hogs,94.7,NA
2018-10,Western Canada,Commercial feed,110.3,NA
2018-10,Western Canada,Prepared feed,116.4,NA
2018-10,Western Canada,Grain feed,96.3,NA
2018-10,Manitoba,Farm input total,117.1,NA
2018-10,Manitoba,Buildings,116.4,NA
2018-10,Manitoba,Machinery and motor vehicles,123.1,NA
2018-10,Manitoba,Depreciation on machinery and motor vehicles,141.8,NA
2018-10,Manitoba,Depreciation on machinery,150.3,NA
2018-10,Manitoba,Depreciation on motor vehicles,66.7,NA
2018-10,Manitoba,Machinery fuel,91.8,NA
2018-10,Manitoba,Machine repairs,123.7,NA
2018-10,Manitoba,General business costs,134.5,NA
2018-10,Manitoba,Crop production,104.6,NA
2018-10,Manitoba,Commercial seed and plant,127.1,NA
2018-10,Manitoba,Fertilizer,84.9,NA
2018-10,Manitoba,Nitrogen fertilizers,79.8,NA
2018-10,Manitoba,Production insurance,85.9,NA
2018-10,Manitoba,Stabilization premiums,85.9,NA
2018-10,Manitoba,Animal production,117.9,NA
2018-10,Manitoba,Livestock purchases,126.9,NA
2018-10,Manitoba,Cattle,142,NA
2018-10,Manitoba,Hogs,95.9,NA
2018-10,Manitoba,Commercial feed,114.6,NA
2018-10,Manitoba,Prepared feed,120.2,NA
2018-10,Manitoba,Grain feed,98.7,NA
2018-10,Saskatchewan,Farm input total,116.8,NA
2018-10,Saskatchewan,Buildings,116.6,NA
2018-10,Saskatchewan,Machinery and motor vehicles,122.7,NA
2018-10,Saskatchewan,Depreciation on machinery and motor vehicles,140.6,NA
2018-10,Saskatchewan,Depreciation on machinery,150.5,NA
2018-10,Saskatchewan,Depreciation on motor vehicles,65.9,NA
2018-10,Saskatchewan,Machinery fuel,90.3,NA
2018-10,Saskatchewan,Machine repairs,123,NA
2018-10,Saskatchewan,General business costs,137.3,NA
2018-10,Saskatchewan,Crop production,102.2,NA
2018-10,Saskatchewan,Commercial seed and plant,133.3,NA
2018-10,Saskatchewan,Fertilizer,85.8,NA
2018-10,Saskatchewan,Nitrogen fertilizers,80.8,NA
2018-10,Saskatchewan,Production insurance,82,NA
2018-10,Saskatchewan,Stabilization premiums,82,NA
2018-10,Saskatchewan,Animal production,123.6,NA
2018-10,Saskatchewan,Livestock purchases,136.7,NA
2018-10,Saskatchewan,Cattle,139.2,NA
2018-10,Saskatchewan,Hogs,94.3,NA
2018-10,Saskatchewan,Commercial feed,116.8,NA
2018-10,Saskatchewan,Prepared feed,129.7,NA
2018-10,Saskatchewan,Grain feed,94.9,NA
2018-10,Alberta,Farm input total,117.3,NA
2018-10,Alberta,Buildings,109.6,NA
2018-10,Alberta,Machinery and motor vehicles,122.7,NA
2018-10,Alberta,Depreciation on machinery and motor vehicles,139.1,NA
2018-10,Alberta,Depreciation on machinery,150.2,NA
2018-10,Alberta,Depreciation on motor vehicles,67.1,NA
2018-10,Alberta,Machinery fuel,91.4,NA
2018-10,Alberta,Machine repairs,121.7,NA
2018-10,Alberta,General business costs,126.8,NA
2018-10,Alberta,Crop production,101.6,NA
2018-10,Alberta,Commercial seed and plant,134.1,NA
2018-10,Alberta,Fertilizer,86.3,NA
2018-10,Alberta,Nitrogen fertilizers,82.7,NA
2018-10,Alberta,Production insurance,93.2,NA
2018-10,Alberta,Stabilization premiums,93.2,NA
2018-10,Alberta,Animal production,122,NA
2018-10,Alberta,Livestock purchases,136.3,NA
2018-10,Alberta,Cattle,137.5,NA
2018-10,Alberta,Hogs,91.6,NA
2018-10,Alberta,Commercial feed,106.8,NA
2018-10,Alberta,Prepared feed,112.5,NA
2018-10,Alberta,Grain feed,96.2,NA
2018-10,British Columbia,Farm input total,118.5,NA
2018-10,British Columbia,Buildings,120.2,NA
2018-10,British Columbia,Machinery and motor vehicles,121.3,NA
2018-10,British Columbia,Depreciation on machinery and motor vehicles,137.5,NA
2018-10,British Columbia,Depreciation on machinery,148.6,NA
2018-10,British Columbia,Depreciation on motor vehicles,68,NA
2018-10,British Columbia,Machinery fuel,92.1,NA
2018-10,British Columbia,Machine repairs,123.4,NA
2018-10,British Columbia,General business costs,113.8,NA
2018-10,British Columbia,Crop production,115.1,NA
2018-10,British Columbia,Commercial seed and plant,116.1,NA
2018-10,British Columbia,Fertilizer,86.4,NA
2018-10,British Columbia,Nitrogen fertilizers,84.5,NA
2018-10,British Columbia,Production insurance,101.5,NA
2018-10,British Columbia,Stabilization premiums,101.5,NA
2018-10,British Columbia,Animal production,121.4,NA
2018-10,British Columbia,Livestock purchases,132.6,NA
2018-10,British Columbia,Cattle,138.9,NA
2018-10,British Columbia,Hogs,94.8,NA
2018-10,British Columbia,Commercial feed,110.1,NA
2018-10,British Columbia,Prepared feed,111.8,NA
2018-10,British Columbia,Grain feed,93.6,NA
2019-01,Canada,Farm input total,116,NA
2019-01,Canada,Buildings,114.9,NA
2019-01,Canada,Machinery and motor vehicles,121.9,NA
2019-01,Canada,Depreciation on machinery and motor vehicles,140.7,NA
2019-01,Canada,Depreciation on machinery,151.9,NA
2019-01,Canada,Depreciation on motor vehicles,64.4,NA
2019-01,Canada,Machinery fuel,86.4,NA
2019-01,Canada,Machine repairs,123,NA
2019-01,Canada,General business costs,129.6,NA
2019-01,Canada,Crop production,108.8,NA
2019-01,Canada,Commercial seed and plant,131.6,NA
2019-01,Canada,Fertilizer,89.9,NA
2019-01,Canada,Nitrogen fertilizers,86.4,NA
2019-01,Canada,Other fertilizers,99.5,NA
2019-01,Canada,Pesticides,106.4,NA
2019-01,Canada,"Twine, wire and containers",106.5,NA
2019-01,Canada,Production insurance,86.6,NA
2019-01,Canada,Stabilization premiums,66.4,NA
2019-01,Canada,Animal production,112.9,NA
2019-01,Canada,Livestock purchases,124.4,NA
2019-01,Canada,Cattle,131.3,NA
2019-01,Canada,Hogs,90,NA
2019-01,Canada,Commercial feed,103.2,NA
2019-01,Canada,Prepared feed,105,NA
2019-01,Canada,Grain feed,97,NA
2019-01,Eastern Canada,Farm input total,112.3,NA
2019-01,Eastern Canada,Buildings,115.3,NA
2019-01,Eastern Canada,Machinery and motor vehicles,121.4,NA
2019-01,Eastern Canada,Depreciation on machinery and motor vehicles,139.4,NA
2019-01,Eastern Canada,Depreciation on machinery,151.7,NA
2019-01,Eastern Canada,Depreciation on motor vehicles,63.9,NA
2019-01,Eastern Canada,Machinery fuel,86.9,NA
2019-01,Eastern Canada,Machine repairs,122.6,NA
2019-01,Eastern Canada,General business costs,125.1,NA
2019-01,Eastern Canada,Crop production,111.4,NA
2019-01,Eastern Canada,Commercial seed and plant,121,NA
2019-01,Eastern Canada,Fertilizer,87.7,NA
2019-01,Eastern Canada,Nitrogen fertilizers,84.8,NA
2019-01,Eastern Canada,Production insurance,79.3,NA
2019-01,Eastern Canada,Stabilization premiums,63.5,NA
2019-01,Eastern Canada,Animal production,103.5,NA
2019-01,Eastern Canada,Livestock purchases,113.6,NA
2019-01,Eastern Canada,Cattle,124.7,NA
2019-01,Eastern Canada,Hogs,89.2,NA
2019-01,Eastern Canada,Commercial feed,93.7,NA
2019-01,Eastern Canada,Prepared feed,95.4,NA
2019-01,Eastern Canada,Grain feed,83.3,NA
2019-01,Newfoundland and Labrador,Farm input total,114,NA
2019-01,Newfoundland and Labrador,Buildings,107.3,NA
2019-01,Newfoundland and Labrador,Machinery and motor vehicles,118.9,NA
2019-01,Newfoundland and Labrador,Depreciation on machinery and motor vehicles,137.5,NA
2019-01,Newfoundland and Labrador,Depreciation on machinery,151.8,NA
