REF_DATE,GEO,Index,VALUE,STATUS
2013-06,New Brunswick,Electric power selling price under 5000kw,97.6,NA
2013-06,Quebec,Electric power selling price over 5000kw,96.7,NA
2013-06,Quebec,Electric power selling price under 5000kw,96.9,NA
2013-06,Ontario,Electric power selling price over 5000kw,96.1,NA
2013-06,Ontario,Electric power selling price under 5000kw,109.9,NA
2013-06,Prairie Region,Electric power selling price over 5000kw,94.3,NA
2013-06,Prairie Region,Electric power selling price under 5000kw,96.2,NA
2013-06,Manitoba,Electric power selling price over 5000kw,98.2,NA
2013-06,Manitoba,Electric power selling price under 5000kw,98.2,NA
2013-06,Saskatchewan,Electric power selling price over 5000kw,92.5,NA
2013-06,Saskatchewan,Electric power selling price under 5000kw,94.9,NA
2013-06,British Columbia,Electric power selling price over 5000kw,93.7,NA
2013-06,British Columbia,Electric power selling price under 5000kw,94.8,NA
2013-07,Canada,"Electric power selling price indexes, national total",98.7,NA
2013-07,Canada,Electric power selling price over 5000kw,92,NA
2013-07,Canada,Electric power selling price under 5000kw,101.5,NA
2013-07,Atlantic Region,Electric power selling price over 5000kw,94.5,NA
2013-07,Atlantic Region,Electric power selling price under 5000kw,98.4,NA
2013-07,Newfoundland and Labrador,Electric power selling price over 5000kw,83.9,NA
2013-07,Newfoundland and Labrador,Electric power selling price under 5000kw,98.5,NA
2013-07,Prince Edward Island,Electric power selling price under 5000kw,97.7,NA
2013-07,Nova Scotia,Electric power selling price over 5000kw,95,NA
2013-07,Nova Scotia,Electric power selling price under 5000kw,97.1,NA
2013-07,New Brunswick,Electric power selling price over 5000kw,97.6,NA
2013-07,New Brunswick,Electric power selling price under 5000kw,97.6,NA
2013-07,Quebec,Electric power selling price over 5000kw,96.7,NA
2013-07,Quebec,Electric power selling price under 5000kw,96.9,NA
2013-07,Ontario,Electric power selling price over 5000kw,92.2,NA
2013-07,Ontario,Electric power selling price under 5000kw,106.4,NA
2013-07,Prairie Region,Electric power selling price over 5000kw,88.3,NA
2013-07,Prairie Region,Electric power selling price under 5000kw,105.9,NA
2013-07,Manitoba,Electric power selling price over 5000kw,98.2,NA
2013-07,Manitoba,Electric power selling price under 5000kw,98.2,NA
2013-07,Saskatchewan,Electric power selling price over 5000kw,92.5,NA
2013-07,Saskatchewan,Electric power selling price under 5000kw,94.9,NA
2013-07,British Columbia,Electric power selling price over 5000kw,93.7,NA
2013-07,British Columbia,Electric power selling price under 5000kw,94.8,NA
2013-08,Canada,"Electric power selling price indexes, national total",97.1,NA
2013-08,Canada,Electric power selling price over 5000kw,90.5,NA
2013-08,Canada,Electric power selling price under 5000kw,99.8,NA
2013-08,Atlantic Region,Electric power selling price over 5000kw,94.5,NA
2013-08,Atlantic Region,Electric power selling price under 5000kw,98.4,NA
2013-08,Newfoundland and Labrador,Electric power selling price over 5000kw,83.9,NA
2013-08,Newfoundland and Labrador,Electric power selling price under 5000kw,98.5,NA
2013-08,Prince Edward Island,Electric power selling price under 5000kw,97.7,NA
2013-08,Nova Scotia,Electric power selling price over 5000kw,95,NA
2013-08,Nova Scotia,Electric power selling price under 5000kw,97.1,NA
2013-08,New Brunswick,Electric power selling price over 5000kw,97.6,NA
2013-08,New Brunswick,Electric power selling price under 5000kw,97.6,NA
2013-08,Quebec,Electric power selling price over 5000kw,96.7,NA
2013-08,Quebec,Electric power selling price under 5000kw,96.9,NA
2013-08,Ontario,Electric power selling price over 5000kw,87.3,NA
2013-08,Ontario,Electric power selling price under 5000kw,99.5,NA
2013-08,Prairie Region,Electric power selling price over 5000kw,88.3,NA
2013-08,Prairie Region,Electric power selling price under 5000kw,107.9,NA
2013-08,Manitoba,Electric power selling price over 5000kw,98.2,NA
2013-08,Manitoba,Electric power selling price under 5000kw,98.2,NA
2013-08,Saskatchewan,Electric power selling price over 5000kw,92.5,NA
2013-08,Saskatchewan,Electric power selling price under 5000kw,94.9,NA
2013-08,British Columbia,Electric power selling price over 5000kw,93.7,NA
2013-08,British Columbia,Electric power selling price under 5000kw,94.8,NA
2013-09,Canada,"Electric power selling price indexes, national total",100,NA
2013-09,Canada,Electric power selling price over 5000kw,92.8,NA
2013-09,Canada,Electric power selling price under 5000kw,103,NA
2013-09,Atlantic Region,Electric power selling price over 5000kw,97.3,NA
2013-09,Atlantic Region,Electric power selling price under 5000kw,98.4,NA
2013-09,Newfoundland and Labrador,Electric power selling price over 5000kw,100,NA
2013-09,Newfoundland and Labrador,Electric power selling price under 5000kw,98.5,NA
2013-09,Prince Edward Island,Electric power selling price under 5000kw,97.7,NA
2013-09,Nova Scotia,Electric power selling price over 5000kw,95,NA
2013-09,Nova Scotia,Electric power selling price under 5000kw,97.1,NA
2013-09,New Brunswick,Electric power selling price over 5000kw,97.6,NA
2013-09,New Brunswick,Electric power selling price under 5000kw,97.6,NA
2013-09,Quebec,Electric power selling price over 5000kw,96.7,NA
2013-09,Quebec,Electric power selling price under 5000kw,96.9,NA
2013-09,Ontario,Electric power selling price over 5000kw,94.1,NA
2013-09,Ontario,Electric power selling price under 5000kw,110.9,NA
2013-09,Prairie Region,Electric power selling price over 5000kw,88.3,NA
2013-09,Prairie Region,Electric power selling price under 5000kw,106.1,NA
2013-09,Manitoba,Electric power selling price over 5000kw,98.2,NA
2013-09,Manitoba,Electric power selling price under 5000kw,98.2,NA
2013-09,Saskatchewan,Electric power selling price over 5000kw,92.5,NA
2013-09,Saskatchewan,Electric power selling price under 5000kw,94.9,NA
2013-09,British Columbia,Electric power selling price over 5000kw,93.7,NA
2013-09,British Columbia,Electric power selling price under 5000kw,94.8,NA
2013-10,Canada,"Electric power selling price indexes, national total",98,NA
2013-10,Canada,Electric power selling price over 5000kw,94.2,NA
2013-10,Canada,Electric power selling price under 5000kw,99.1,NA
2013-10,Atlantic Region,Electric power selling price over 5000kw,98.1,NA
2013-10,Atlantic Region,Electric power selling price under 5000kw,99.1,NA
2013-10,Newfoundland and Labrador,Electric power selling price over 5000kw,100,NA
2013-10,Newfoundland and Labrador,Electric power selling price under 5000kw,98.5,NA
2013-10,Prince Edward Island,Electric power selling price under 5000kw,97.7,NA
2013-10,Nova Scotia,Electric power selling price over 5000kw,95,NA
2013-10,Nova Scotia,Electric power selling price under 5000kw,97.1,NA
2013-10,New Brunswick,Electric power selling price over 5000kw,99.5,NA
2013-10,New Brunswick,Electric power selling price under 5000kw,99.5,NA
2013-10,Quebec,Electric power selling price over 5000kw,96.7,NA
2013-10,Quebec,Electric power selling price under 5000kw,96.9,NA
2013-10,Ontario,Electric power selling price over 5000kw,86.9,NA
2013-10,Ontario,Electric power selling price under 5000kw,101.7,NA
2013-10,Prairie Region,Electric power selling price over 5000kw,101.9,NA
2013-10,Prairie Region,Electric power selling price under 5000kw,102,NA
2013-10,Manitoba,Electric power selling price over 5000kw,98.2,NA
2013-10,Manitoba,Electric power selling price under 5000kw,98.2,NA
2013-10,Saskatchewan,Electric power selling price over 5000kw,92.5,NA
2013-10,Saskatchewan,Electric power selling price under 5000kw,94.9,NA
2013-10,British Columbia,Electric power selling price over 5000kw,93.7,NA
2013-10,British Columbia,Electric power selling price under 5000kw,94.8,NA
2013-11,Canada,"Electric power selling price indexes, national total",99.5,NA
2013-11,Canada,Electric power selling price over 5000kw,95.7,NA
2013-11,Canada,Electric power selling price under 5000kw,100.6,NA
2013-11,Atlantic Region,Electric power selling price over 5000kw,98.1,NA
2013-11,Atlantic Region,Electric power selling price under 5000kw,99.1,NA
2013-11,Newfoundland and Labrador,Electric power selling price over 5000kw,100,NA
2013-11,Newfoundland and Labrador,Electric power selling price under 5000kw,98.5,NA
2013-11,Prince Edward Island,Electric power selling price under 5000kw,97.7,NA
2013-11,Nova Scotia,Electric power selling price over 5000kw,95,NA
2013-11,Nova Scotia,Electric power selling price under 5000kw,97.1,NA
2013-11,New Brunswick,Electric power selling price over 5000kw,99.5,NA
2013-11,New Brunswick,Electric power selling price under 5000kw,99.5,NA
2013-11,Quebec,Electric power selling price over 5000kw,96.7,NA
2013-11,Quebec,Electric power selling price under 5000kw,96.9,NA
2013-11,Ontario,Electric power selling price over 5000kw,92,NA
2013-11,Ontario,Electric power selling price under 5000kw,106.6,NA
2013-11,Prairie Region,Electric power selling price over 5000kw,101.9,NA
2013-11,Prairie Region,Electric power selling price under 5000kw,101.9,NA
2013-11,Manitoba,Electric power selling price over 5000kw,98.2,NA
2013-11,Manitoba,Electric power selling price under 5000kw,98.2,NA
2013-11,Saskatchewan,Electric power selling price over 5000kw,92.5,NA
2013-11,Saskatchewan,Electric power selling price under 5000kw,94.9,NA
2013-11,British Columbia,Electric power selling price over 5000kw,93.7,NA
2013-11,British Columbia,Electric power selling price under 5000kw,94.8,NA
2013-12,Canada,"Electric power selling price indexes, national total",101.9,NA
2013-12,Canada,Electric power selling price over 5000kw,98.7,NA
2013-12,Canada,Electric power selling price under 5000kw,102.7,NA
2013-12,Atlantic Region,Electric power selling price over 5000kw,98.1,NA
2013-12,Atlantic Region,Electric power selling price under 5000kw,99.6,NA
2013-12,Newfoundland and Labrador,Electric power selling price over 5000kw,100,NA
2013-12,Newfoundland and Labrador,Electric power selling price under 5000kw,102.7,NA
2013-12,Prince Edward Island,Electric power selling price under 5000kw,97.7,NA
2013-12,Nova Scotia,Electric power selling price over 5000kw,95,NA
2013-12,Nova Scotia,Electric power selling price under 5000kw,97.1,NA
2013-12,New Brunswick,Electric power selling price over 5000kw,99.5,NA
2013-12,New Brunswick,Electric power selling price under 5000kw,99.5,NA
2013-12,Quebec,Electric power selling price over 5000kw,96.7,NA
2013-12,Quebec,Electric power selling price under 5000kw,96.9,NA
2013-12,Ontario,Electric power selling price over 5000kw,102.1,NA
2013-12,Ontario,Electric power selling price under 5000kw,113.9,NA
2013-12,Prairie Region,Electric power selling price over 5000kw,101.9,NA
2013-12,Prairie Region,Electric power selling price under 5000kw,100.8,NA
2013-12,Manitoba,Electric power selling price over 5000kw,98.2,NA
2013-12,Manitoba,Electric power selling price under 5000kw,98.2,NA
2013-12,Saskatchewan,Electric power selling price over 5000kw,92.5,NA
2013-12,Saskatchewan,Electric power selling price under 5000kw,94.9,NA
2013-12,British Columbia,Electric power selling price over 5000kw,93.7,NA
2013-12,British Columbia,Electric power selling price under 5000kw,94.8,NA
2014-01,Canada,"Electric power selling price indexes, national total",102.3,NA
2014-01,Canada,Electric power selling price over 5000kw,100.7,NA
2014-01,Canada,Electric power selling price under 5000kw,102.7,NA
2014-01,Atlantic Region,Electric power selling price over 5000kw,99.8,NA
2014-01,Atlantic Region,Electric power selling price under 5000kw,100.5,NA
2014-01,Newfoundland and Labrador,Electric power selling price over 5000kw,100,NA
2014-01,Newfoundland and Labrador,Electric power selling price under 5000kw,102.7,NA
2014-01,Prince Edward Island,Electric power selling price under 5000kw,97.7,NA
2014-01,Nova Scotia,Electric power selling price over 5000kw,100,NA
2014-01,Nova Scotia,Electric power selling price under 5000kw,100,NA
2014-01,New Brunswick,Electric power selling price over 5000kw,99.5,NA
2014-01,New Brunswick,Electric power selling price under 5000kw,99.5,NA
2014-01,Quebec,Electric power selling price over 5000kw,96.7,NA
2014-01,Quebec,Electric power selling price under 5000kw,96.9,NA
2014-01,Ontario,Electric power selling price over 5000kw,109.1,NA
2014-01,Ontario,Electric power selling price under 5000kw,108.9,NA
2014-01,Prairie Region,Electric power selling price over 5000kw,105.3,NA
2014-01,Prairie Region,Electric power selling price under 5000kw,107,NA
2014-01,Manitoba,Electric power selling price over 5000kw,98.2,NA
2014-01,Manitoba,Electric power selling price under 5000kw,98.2,NA
2014-01,Saskatchewan,Electric power selling price over 5000kw,100,NA
2014-01,Saskatchewan,Electric power selling price under 5000kw,100,NA
2014-01,Alberta,Electric power selling price over 5000kw,110.5,NA
2014-01,Alberta,Electric power selling price under 5000kw,111.2,NA
2014-01,British Columbia,Electric power selling price over 5000kw,93.7,NA
2014-01,British Columbia,Electric power selling price under 5000kw,94.8,NA
2014-02,Canada,"Electric power selling price indexes, national total",102,NA
2014-02,Canada,Electric power selling price over 5000kw,100.9,NA
2014-02,Canada,Electric power selling price under 5000kw,102.2,NA
2014-02,Atlantic Region,Electric power selling price over 5000kw,99.8,NA
2014-02,Atlantic Region,Electric power selling price under 5000kw,100.5,NA
2014-02,Newfoundland and Labrador,Electric power selling price over 5000kw,100,NA
2014-02,Newfoundland and Labrador,Electric power selling price under 5000kw,102.7,NA
2014-02,Prince Edward Island,Electric power selling price under 5000kw,97.7,NA
2014-02,Nova Scotia,Electric power selling price over 5000kw,100,NA
2014-02,Nova Scotia,Electric power selling price under 5000kw,100,NA
2014-02,New Brunswick,Electric power selling price over 5000kw,99.5,NA
2014-02,New Brunswick,Electric power selling price under 5000kw,99.5,NA
2014-02,Quebec,Electric power selling price over 5000kw,96.7,NA
2014-02,Quebec,Electric power selling price under 5000kw,96.9,NA
2014-02,Ontario,Electric power selling price over 5000kw,121.8,NA
2014-02,Ontario,Electric power selling price under 5000kw,111.1,NA
2014-02,Prairie Region,Electric power selling price over 5000kw,101,NA
2014-02,Prairie Region,Electric power selling price under 5000kw,102.2,NA
2014-02,Manitoba,Electric power selling price over 5000kw,98.2,NA
2014-02,Manitoba,Electric power selling price under 5000kw,98.2,NA
2014-02,Saskatchewan,Electric power selling price over 5000kw,100,NA
2014-02,Saskatchewan,Electric power selling price under 5000kw,100,NA
2014-02,Alberta,Electric power selling price over 5000kw,102.8,NA
2014-02,Alberta,Electric power selling price under 5000kw,103.7,NA
2014-02,British Columbia,Electric power selling price over 5000kw,93.7,NA
